Datum;von;bis;Spotmarktpreis 2024;Spotmarktpreise 2030 SE;Spotmarktpreise 2030 ME;Spotmarktpreise 2030 LE;Spotmarktpreise 2040 SE;Spotmarktpreise 2040 ME;Spotmarktpreise 2040 LE;Vertriebsaufschlag;Netzentgelte 2030 SE;Netzentgelte 2030 ME;Netzentgelte 2030 LE;Netzentgelte 2040 SE;Netzentgelte 2040 ME;Netzentgelte 2040 LE;Steuern und Abgaben 2030 und 2040;Strompreis dyn. 2030 SE;Strompreis dyn. 2030 ME;Strompreis dyn. 2030 LE;Strompreis dyn. 2040 SE;Strompreis dyn. 2040 ME;Strompreis dyn. 2040 LE
09.08.2024;18:00;19:00;4,178;3,9424;4,178;4,4136;3,324601;3,2956;3,267;8;9,8;11,35;12,9;7;7,5;8;14;35,7424;37,528;39,3136;32,324601;32,7956;33,267
09.08.2024;19:00;20:00;8,104;7,0832;8,104;9,1248;6,072801;7,6142;9,156;8;9,8;11,35;12,9;7;7,5;8;14;38,8832;41,454;44,0248;35,072801;37,1142;39,156
09.08.2024;20:00;21:00;12,497;10,5976;12,497;14,3964;9,147901;12,4465;15,7455;8;9,8;11,35;12,9;7;7,5;8;14;42,3976;45,847;49,2964;38,147901;41,9465;45,7455
09.08.2024;21:00;22:00;11,805;10,044;11,805;13,566;8,663501;11,6853;14,7075;8;9,8;11,35;12,9;7;7,5;8;14;41,844;45,155;48,466;37,663501;41,1853;44,7075
09.08.2024;22:00;23:00;11,346;9,6768;11,346;13,0152;8,342201;11,1804;14,019;8;9,8;11,35;12,9;7;7,5;8;14;41,4768;44,696;47,9152;37,342201;40,6804;44,019
09.08.2024;23:00;00:00;9,323;8,0584;9,323;10,5876;6,926101;8,9551;10,9845;8;9,8;11,35;12,9;7;7,5;8;14;39,8584;42,673;45,4876;35,926101;38,4551;40,9845
10.08.2024;00:00;01:00;8,509;7,4072;8,509;9,6108;6,356301;8,0597;9,7635;8;9,8;11,35;12,9;7;7,5;8;14;39,2072;41,859;44,5108;35,356301;37,5597;39,7635
10.08.2024;01:00;02:00;9,213;7,9704;9,213;10,4556;6,849101;8,8341;10,8195;8;9,8;11,35;12,9;7;7,5;8;14;39,7704;42,563;45,3556;35,849101;38,3341;40,8195
10.08.2024;02:00;03:00;8,728;7,5824;8,728;9,8736;6,509601;8,3006;10,092;8;9,8;11,35;12,9;7;7,5;8;14;39,3824;42,078;44,7736;35,509601;37,8006;40,092
10.08.2024;03:00;04:00;8,467;7,3736;8,467;9,5604;6,326901;8,0135;9,7005;8;9,8;11,35;12,9;7;7,5;8;14;39,1736;41,817;44,4604;35,326901;37,5135;39,7005
10.08.2024;04:00;05:00;8,293;7,2344;8,293;9,3516;6,205101;7,8221;9,4395;8;9,8;11,35;12,9;7;7,5;8;14;39,0344;41,643;44,2516;35,205101;37,3221;39,4395
10.08.2024;05:00;06:00;8,552;7,4416;8,552;9,6624;6,386401;8,107;9,828;8;9,8;11,35;12,9;7;7,5;8;14;39,2416;41,902;44,5624;35,386401;37,607;39,828
10.08.2024;06:00;07:00;8,868;7,6944;8,868;10,0416;6,607601;8,4546;10,302;8;9,8;11,35;12,9;7;7,5;8;14;39,4944;42,218;44,9416;35,607601;37,9546;40,302
10.08.2024;07:00;08:00;7,601;6,6808;7,601;8,5212;5,720701;7,0609;8,4015;8;9,8;11,35;12,9;7;7,5;8;14;38,4808;40,951;43,4212;34,720701;36,5609;38,4015
10.08.2024;08:00;09:00;3,186;3,1488;3,186;3,2232;2,630201;2,2044;1,779;8;9,8;11,35;12,9;7;7,5;8;14;34,9488;36,536;38,1232;31,630201;31,7044;31,779
10.08.2024;09:00;10:00;0,02;0,616;0,02;-0,576;0,414001;-1,2782;-2,97;8;9,8;11,35;12,9;7;7,5;8;14;32,416;33,37;34,324;29,414001;28,2218;27,03
10.08.2024;10:00;11:00;-0,3;0,36;-0,3;-0,96;0,190001;-1,6302;-3,45;8;9,8;11,35;12,9;7;7,5;8;14;32,16;33,05;33,94;29,190001;27,8698;26,55
10.08.2024;11:00;12:00;-1,22;-0,376;-1,22;-2,064;-0,453999;-2,6422;-4,83;8;9,8;11,35;12,9;7;7,5;8;14;31,424;32,13;32,836;28,546001;26,8578;25,17
10.08.2024;12:00;13:00;-2,249;-1,1992;-2,249;-3,2988;-1,174299;-3,7741;-6,3735;8;9,8;11,35;12,9;7;7,5;8;14;30,6008;31,101;31,6012;27,825701;25,7259;23,6265
10.08.2024;13:00;14:00;-4,077;-2,6616;-4,077;-5,4924;-2,453899;-5,7849;-9,1155;8;9,8;11,35;12,9;7;7,5;8;14;29,1384;29,273;29,4076;26,546101;23,7151;20,8845
10.08.2024;14:00;15:00;-4,009;-2,6072;-4,009;-5,4108;-2,406299;-5,7101;-9,0135;8;9,8;11,35;12,9;7;7,5;8;14;29,1928;29,341;29,4892;26,593701;23,7899;20,9865
10.08.2024;15:00;16:00;-2,967;-1,7736;-2,967;-4,1604;-1,676899;-4,5639;-7,4505;8;9,8;11,35;12,9;7;7,5;8;14;30,0264;30,383;30,7396;27,323101;24,9361;22,5495
10.08.2024;16:00;17:00;-0,82;-0,056;-0,82;-1,584;-0,173999;-2,2022;-4,23;8;9,8;11,35;12,9;7;7,5;8;14;31,744;32,53;33,316;28,826001;27,2978;25,77
10.08.2024;17:00;18:00;0,007;0,6056;0,007;-0,5916;0,404901;-1,2925;-2,9895;8;9,8;11,35;12,9;7;7,5;8;14;32,4056;33,357;34,3084;29,404901;28,2075;27,0105
10.08.2024;18:00;19:00;4,884;4,5072;4,884;5,2608;3,818801;4,0722;4,326;8;9,8;11,35;12,9;7;7,5;8;14;36,3072;38,234;40,1608;32,818801;33,5722;34,326
10.08.2024;19:00;20:00;10,655;9,124;10,655;12,186;7,858501;10,4203;12,9825;8;9,8;11,35;12,9;7;7,5;8;14;40,924;44,005;47,086;36,858501;39,9203;42,9825
10.08.2024;20:00;21:00;12,543;10,6344;12,543;14,4516;9,180101;12,4971;15,8145;8;9,8;11,35;12,9;7;7,5;8;14;42,4344;45,893;49,3516;38,180101;41,9971;45,8145
10.08.2024;21:00;22:00;13,3;11,24;13,3;15,36;9,710001;13,3298;16,95;8;9,8;11,35;12,9;7;7,5;8;14;43,04;46,65;50,26;38,710001;42,8298;46,95
10.08.2024;22:00;23:00;11,785;10,028;11,785;13,542;8,649501;11,6633;14,6775;8;9,8;11,35;12,9;7;7,5;8;14;41,828;45,135;48,442;37,649501;41,1633;44,6775
10.08.2024;23:00;00:00;10,664;9,1312;10,664;12,1968;7,864801;10,4302;12,996;8;9,8;11,35;12,9;7;7,5;8;14;40,9312;44,014;47,0968;36,864801;39,9302;42,996
11.08.2024;00:00;01:00;10,671;9,1368;10,671;12,2052;7,869701;10,4379;13,0065;8;9,8;11,35;12,9;7;7,5;8;14;40,9368;44,021;47,1052;36,869701;39,9379;43,0065
11.08.2024;01:00;02:00;10,417;8,9336;10,417;11,9004;7,691901;10,1585;12,6255;8;9,8;11,35;12,9;7;7,5;8;14;40,7336;43,767;46,8004;36,691901;39,6585;42,6255
11.08.2024;02:00;03:00;9,996;8,5968;9,996;11,3952;7,397201;9,6954;11,994;8;9,8;11,35;12,9;7;7,5;8;14;40,3968;43,346;46,2952;36,397201;39,1954;41,994
11.08.2024;03:00;04:00;9,514;8,2112;9,514;10,8168;7,059801;9,1652;11,271;8;9,8;11,35;12,9;7;7,5;8;14;40,0112;42,864;45,7168;36,059801;38,6652;41,271
11.08.2024;04:00;05:00;9,649;8,3192;9,649;10,9788;7,154301;9,3137;11,4735;8;9,8;11,35;12,9;7;7,5;8;14;40,1192;42,999;45,8788;36,154301;38,8137;41,4735
11.08.2024;05:00;06:00;11,497;9,7976;11,497;13,1964;8,447901;11,3465;14,2455;8;9,8;11,35;12,9;7;7,5;8;14;41,5976;44,847;48,0964;37,447901;40,8465;44,2455
11.08.2024;06:00;07:00;10,644;9,1152;10,644;12,1728;7,850801;10,4082;12,966;8;9,8;11,35;12,9;7;7,5;8;14;40,9152;43,994;47,0728;36,850801;39,9082;42,966
11.08.2024;07:00;08:00;7,102;6,2816;7,102;7,9224;5,371401;6,512;7,653;8;9,8;11,35;12,9;7;7,5;8;14;38,0816;40,452;42,8224;34,371401;36,012;37,653
11.08.2024;08:00;09:00;2,78;2,824;2,78;2,736;2,346001;1,7578;1,17;8;9,8;11,35;12,9;7;7,5;8;14;34,624;36,13;37,636;31,346001;31,2578;31,17
11.08.2024;09:00;10:00;0;0,6;0;-0,6;0,400001;-1,3002;-3;8;9,8;11,35;12,9;7;7,5;8;14;32,4;33,35;34,3;29,400001;28,1998;27
11.08.2024;10:00;11:00;-0,501;0,1992;-0,501;-1,2012;0,049301;-1,8513;-3,7515;8;9,8;11,35;12,9;7;7,5;8;14;31,9992;32,849;33,6988;29,049301;27,6487;26,2485
11.08.2024;11:00;12:00;-1,499;-0,5992;-1,499;-2,3988;-0,649299;-2,9491;-5,2485;8;9,8;11,35;12,9;7;7,5;8;14;31,2008;31,851;32,5012;28,350701;26,5509;24,7515
11.08.2024;12:00;13:00;-3,204;-1,9632;-3,204;-4,4448;-1,842799;-4,8246;-7,806;8;9,8;11,35;12,9;7;7,5;8;14;29,8368;30,146;30,4552;27,157201;24,6754;22,194
11.08.2024;13:00;14:00;-5,996;-4,1968;-5,996;-7,7952;-3,797199;-7,8958;-11,994;8;9,8;11,35;12,9;7;7,5;8;14;27,6032;27,354;27,1048;25,202801;21,6042;18,006
11.08.2024;14:00;15:00;-5,009;-3,4072;-5,009;-6,6108;-3,106299;-6,8101;-10,5135;8;9,8;11,35;12,9;7;7,5;8;14;28,3928;28,341;28,2892;25,893701;22,6899;19,4865
11.08.2024;15:00;16:00;-3,142;-1,9136;-3,142;-4,3704;-1,799399;-4,7564;-7,713;8;9,8;11,35;12,9;7;7,5;8;14;29,8864;30,208;30,5296;27,200601;24,7436;22,287
11.08.2024;16:00;17:00;-0,497;0,2024;-0,497;-1,1964;0,052101;-1,8469;-3,7455;8;9,8;11,35;12,9;7;7,5;8;14;32,0024;32,853;33,7036;29,052101;27,6531;26,2545
11.08.2024;17:00;18:00;0,146;0,7168;0,146;-0,4248;0,502201;-1,1396;-2,781;8;9,8;11,35;12,9;7;7,5;8;14;32,5168;33,496;34,4752;29,502201;28,3604;27,219
11.08.2024;18:00;19:00;8,814;7,6512;8,814;9,9768;6,569801;8,3952;10,221;8;9,8;11,35;12,9;7;7,5;8;14;39,4512;42,164;44,8768;35,569801;37,8952;40,221
11.08.2024;19:00;20:00;12,88;10,904;12,88;14,856;9,416001;12,8678;16,32;8;9,8;11,35;12,9;7;7,5;8;14;42,704;46,23;49,756;38,416001;42,3678;46,32
11.08.2024;20:00;21:00;13,718;11,5744;13,718;15,8616;10,002601;13,7896;17,577;8;9,8;11,35;12,9;7;7,5;8;14;43,3744;47,068;50,7616;39,002601;43,2896;47,577
11.08.2024;21:00;22:00;12,615;10,692;12,615;14,538;9,230501;12,5763;15,9225;8;9,8;11,35;12,9;7;7,5;8;14;42,492;45,965;49,438;38,230501;42,0763;45,9225
11.08.2024;22:00;23:00;10,999;9,3992;10,999;12,5988;8,099301;10,7987;13,4985;8;9,8;11,35;12,9;7;7,5;8;14;41,1992;44,349;47,4988;37,099301;40,2987;43,4985
11.08.2024;23:00;00:00;9,728;8,3824;9,728;11,0736;7,209601;9,4006;11,592;8;9,8;11,35;12,9;7;7,5;8;14;40,1824;43,078;45,9736;36,209601;38,9006;41,592
12.08.2024;00:00;01:00;10,498;8,9984;10,498;11,9976;7,748601;10,2476;12,747;8;9,8;11,35;12,9;7;7,5;8;14;40,7984;43,848;46,8976;36,748601;39,7476;42,747
12.08.2024;01:00;02:00;9,462;8,1696;9,462;10,7544;7,023401;9,108;11,193;8;9,8;11,35;12,9;7;7,5;8;14;39,9696;42,812;45,6544;36,023401;38,608;41,193
12.08.2024;02:00;03:00;8,53;7,424;8,53;9,636;6,371001;8,0828;9,795;8;9,8;11,35;12,9;7;7,5;8;14;39,224;41,88;44,536;35,371001;37,5828;39,795
12.08.2024;03:00;04:00;8,66;7,528;8,66;9,792;6,462001;8,2258;9,99;8;9,8;11,35;12,9;7;7,5;8;14;39,328;42,01;44,692;35,462001;37,7258;39,99
12.08.2024;04:00;05:00;8,885;7,708;8,885;10,062;6,619501;8,4733;10,3275;8;9,8;11,35;12,9;7;7,5;8;14;39,508;42,235;44,962;35,619501;37,9733;40,3275
12.08.2024;05:00;06:00;11,454;9,7632;11,454;13,1448;8,417801;11,2992;14,181;8;9,8;11,35;12,9;7;7,5;8;14;41,5632;44,804;48,0448;37,417801;40,7992;44,181
12.08.2024;06:00;07:00;15,382;12,9056;15,382;17,8584;11,167401;15,62;20,073;8;9,8;11,35;12,9;7;7,5;8;14;44,7056;48,732;52,7584;40,167401;45,12;50,073
12.08.2024;07:00;08:00;15,382;12,9056;15,382;17,8584;11,167401;15,62;20,073;8;9,8;11,35;12,9;7;7,5;8;14;44,7056;48,732;52,7584;40,167401;45,12;50,073
12.08.2024;08:00;09:00;11,525;9,82;11,525;13,23;8,467501;11,3773;14,2875;8;9,8;11,35;12,9;7;7,5;8;14;41,62;44,875;48,13;37,467501;40,8773;44,2875
12.08.2024;09:00;10:00;6,99;6,192;6,99;7,788;5,293001;6,3888;7,485;8;9,8;11,35;12,9;7;7,5;8;14;37,992;40,34;42,688;34,293001;35,8888;37,485
12.08.2024;10:00;11:00;4,012;3,8096;4,012;4,2144;3,208401;3,113;3,018;8;9,8;11,35;12,9;7;7,5;8;14;35,6096;37,362;39,1144;32,208401;32,613;33,018
12.08.2024;11:00;12:00;1,604;1,8832;1,604;1,3248;1,522801;0,4642;-0,594;8;9,8;11,35;12,9;7;7,5;8;14;33,6832;34,954;36,2248;30,522801;29,9642;29,406
12.08.2024;12:00;13:00;1,006;1,4048;1,006;0,6072;1,104201;-0,1936;-1,491;8;9,8;11,35;12,9;7;7,5;8;14;33,2048;34,356;35,5072;30,104201;29,3064;28,509
12.08.2024;13:00;14:00;0,698;1,1584;0,698;0,2376;0,888601;-0,5324;-1,953;8;9,8;11,35;12,9;7;7,5;8;14;32,9584;34,048;35,1376;29,888601;28,9676;28,047
12.08.2024;14:00;15:00;1,38;1,704;1,38;1,056;1,366001;0,2178;-0,93;8;9,8;11,35;12,9;7;7,5;8;14;33,504;34,73;35,956;30,366001;29,7178;29,07
12.08.2024;15:00;16:00;2,787;2,8296;2,787;2,7444;2,350901;1,7655;1,1805;8;9,8;11,35;12,9;7;7,5;8;14;34,6296;36,137;37,6444;31,350901;31,2655;31,1805
12.08.2024;16:00;17:00;4,865;4,492;4,865;5,238;3,805501;4,0513;4,2975;8;9,8;11,35;12,9;7;7,5;8;14;36,292;38,215;40,138;32,805501;33,5513;34,2975
12.08.2024;17:00;18:00;8,929;7,7432;8,929;10,1148;6,650301;8,5217;10,3935;8;9,8;11,35;12,9;7;7,5;8;14;39,5432;42,279;45,0148;35,650301;38,0217;40,3935
12.08.2024;18:00;19:00;12,278;10,4224;12,278;14,1336;8,994601;12,2056;15,417;8;9,8;11,35;12,9;7;7,5;8;14;42,2224;45,628;49,0336;37,994601;41,7056;45,417
12.08.2024;19:00;20:00;20,602;17,0816;20,602;24,1224;14,821401;21,362;27,903;8;9,8;11,35;12,9;7;7,5;8;14;48,8816;53,952;59,0224;43,821401;50,862;57,903
12.08.2024;20:00;21:00;22,484;18,5872;22,484;26,3808;16,138801;23,4322;30,726;8;9,8;11,35;12,9;7;7,5;8;14;50,3872;55,834;61,2808;45,138801;52,9322;60,726
12.08.2024;21:00;22:00;12,834;10,8672;12,834;14,8008;9,383801;12,8172;16,251;8;9,8;11,35;12,9;7;7,5;8;14;42,6672;46,184;49,7008;38,383801;42,3172;46,251
12.08.2024;22:00;23:00;10,688;9,1504;10,688;12,2256;7,881601;10,4566;13,032;8;9,8;11,35;12,9;7;7,5;8;14;40,9504;44,038;47,1256;36,881601;39,9566;43,032
12.08.2024;23:00;00:00;10,005;8,604;10,005;11,406;7,403501;9,7053;12,0075;8;9,8;11,35;12,9;7;7,5;8;14;40,404;43,355;46,306;36,403501;39,2053;42,0075
13.08.2024;00:00;01:00;9,964;8,5712;9,964;11,3568;7,374801;9,6602;11,946;8;9,8;11,35;12,9;7;7,5;8;14;40,3712;43,314;46,2568;36,374801;39,1602;41,946
13.08.2024;01:00;02:00;8,791;7,6328;8,791;9,9492;6,553701;8,3699;10,1865;8;9,8;11,35;12,9;7;7,5;8;14;39,4328;42,141;44,8492;35,553701;37,8699;40,1865
13.08.2024;02:00;03:00;8,66;7,528;8,66;9,792;6,462001;8,2258;9,99;8;9,8;11,35;12,9;7;7,5;8;14;39,328;42,01;44,692;35,462001;37,7258;39,99
13.08.2024;03:00;04:00;8,479;7,3832;8,479;9,5748;6,335301;8,0267;9,7185;8;9,8;11,35;12,9;7;7,5;8;14;39,1832;41,829;44,4748;35,335301;37,5267;39,7185
13.08.2024;04:00;05:00;8,476;7,3808;8,476;9,5712;6,333201;8,0234;9,714;8;9,8;11,35;12,9;7;7,5;8;14;39,1808;41,826;44,4712;35,333201;37,5234;39,714
13.08.2024;05:00;06:00;10,137;8,7096;10,137;11,5644;7,495901;9,8505;12,2055;8;9,8;11,35;12,9;7;7,5;8;14;40,5096;43,487;46,4644;36,495901;39,3505;42,2055
13.08.2024;06:00;07:00;12,566;10,6528;12,566;14,4792;9,196201;12,5224;15,849;8;9,8;11,35;12,9;7;7,5;8;14;42,4528;45,916;49,3792;38,196201;42,0224;45,849
13.08.2024;07:00;08:00;13,371;11,2968;13,371;15,4452;9,759701;13,4079;17,0565;8;9,8;11,35;12,9;7;7,5;8;14;43,0968;46,721;50,3452;38,759701;42,9079;47,0565
13.08.2024;08:00;09:00;11,789;10,0312;11,789;13,5468;8,652301;11,6677;14,6835;8;9,8;11,35;12,9;7;7,5;8;14;41,8312;45,139;48,4468;37,652301;41,1677;44,6835
13.08.2024;09:00;10:00;8,781;7,6248;8,781;9,9372;6,546701;8,3589;10,1715;8;9,8;11,35;12,9;7;7,5;8;14;39,4248;42,131;44,8372;35,546701;37,8589;40,1715
13.08.2024;10:00;11:00;6,667;5,9336;6,667;7,4004;5,066901;6,0335;7,0005;8;9,8;11,35;12,9;7;7,5;8;14;37,7336;40,017;42,3004;34,066901;35,5335;37,0005
13.08.2024;11:00;12:00;5,594;5,0752;5,594;6,1128;4,315801;4,8532;5,391;8;9,8;11,35;12,9;7;7,5;8;14;36,8752;38,944;41,0128;33,315801;34,3532;35,391
13.08.2024;12:00;13:00;4,301;4,0408;4,301;4,5612;3,410701;3,4309;3,4515;8;9,8;11,35;12,9;7;7,5;8;14;35,8408;37,651;39,4612;32,410701;32,9309;33,4515
13.08.2024;13:00;14:00;4,037;3,8296;4,037;4,2444;3,225901;3,1405;3,0555;8;9,8;11,35;12,9;7;7,5;8;14;35,6296;37,387;39,1444;32,225901;32,6405;33,0555
13.08.2024;14:00;15:00;4,796;4,4368;4,796;5,1552;3,757201;3,9754;4,194;8;9,8;11,35;12,9;7;7,5;8;14;36,2368;38,146;40,0552;32,757201;33,4754;34,194
13.08.2024;15:00;16:00;6,415;5,732;6,415;7,098;4,890501;5,7563;6,6225;8;9,8;11,35;12,9;7;7,5;8;14;37,532;39,765;41,998;33,890501;35,2563;36,6225
13.08.2024;16:00;17:00;8,6;7,48;8,6;9,72;6,420001;8,1598;9,9;8;9,8;11,35;12,9;7;7,5;8;14;39,28;41,95;44,62;35,420001;37,6598;39,9
13.08.2024;17:00;18:00;10,5;9;10,5;12;7,750001;10,2498;12,75;8;9,8;11,35;12,9;7;7,5;8;14;40,8;43,85;46,9;36,750001;39,7498;42,75
13.08.2024;18:00;19:00;12,104;10,2832;12,104;13,9248;8,872801;12,0142;15,156;8;9,8;11,35;12,9;7;7,5;8;14;42,0832;45,454;48,8248;37,872801;41,5142;45,156
13.08.2024;19:00;20:00;20,272;16,8176;20,272;23,7264;14,590401;20,999;27,408;8;9,8;11,35;12,9;7;7,5;8;14;48,6176;53,622;58,6264;43,590401;50,499;57,408
13.08.2024;20:00;21:00;20,535;17,028;20,535;24,042;14,774501;21,2883;27,8025;8;9,8;11,35;12,9;7;7,5;8;14;48,828;53,885;58,942;43,774501;50,7883;57,8025
13.08.2024;21:00;22:00;12,89;10,912;12,89;14,868;9,423001;12,8788;16,335;8;9,8;11,35;12,9;7;7,5;8;14;42,712;46,24;49,768;38,423001;42,3788;46,335
13.08.2024;22:00;23:00;11,148;9,5184;11,148;12,7776;8,203601;10,9626;13,722;8;9,8;11,35;12,9;7;7,5;8;14;41,3184;44,498;47,6776;37,203601;40,4626;43,722
13.08.2024;23:00;00:00;10,499;8,9992;10,499;11,9988;7,749301;10,2487;12,7485;8;9,8;11,35;12,9;7;7,5;8;14;40,7992;43,849;46,8988;36,749301;39,7487;42,7485
14.08.2024;00:00;01:00;8,773;7,6184;8,773;9,9276;6,541101;8,3501;10,1595;8;9,8;11,35;12,9;7;7,5;8;14;39,4184;42,123;44,8276;35,541101;37,8501;40,1595
14.08.2024;01:00;02:00;9,079;7,8632;9,079;10,2948;6,755301;8,6867;10,6185;8;9,8;11,35;12,9;7;7,5;8;14;39,6632;42,429;45,1948;35,755301;38,1867;40,6185
14.08.2024;02:00;03:00;8,773;7,6184;8,773;9,9276;6,541101;8,3501;10,1595;8;9,8;11,35;12,9;7;7,5;8;14;39,4184;42,123;44,8276;35,541101;37,8501;40,1595
14.08.2024;03:00;04:00;9,34;8,072;9,34;10,608;6,938001;8,9738;11,01;8;9,8;11,35;12,9;7;7,5;8;14;39,872;42,69;45,508;35,938001;38,4738;41,01
14.08.2024;04:00;05:00;9,36;8,088;9,36;10,632;6,952001;8,9958;11,04;8;9,8;11,35;12,9;7;7,5;8;14;39,888;42,71;45,532;35,952001;38,4958;41,04
14.08.2024;05:00;06:00;10,71;9,168;10,71;12,252;7,897001;10,4808;13,065;8;9,8;11,35;12,9;7;7,5;8;14;40,968;44,06;47,152;36,897001;39,9808;43,065
14.08.2024;06:00;07:00;12,974;10,9792;12,974;14,9688;9,481801;12,9712;16,461;8;9,8;11,35;12,9;7;7,5;8;14;42,7792;46,324;49,8688;38,481801;42,4712;46,461
14.08.2024;07:00;08:00;13,662;11,5296;13,662;15,7944;9,963401;13,728;17,493;8;9,8;11,35;12,9;7;7,5;8;14;43,3296;47,012;50,6944;38,963401;43,228;47,493
14.08.2024;08:00;09:00;12,096;10,2768;12,096;13,9152;8,867201;12,0054;15,144;8;9,8;11,35;12,9;7;7,5;8;14;42,0768;45,446;48,8152;37,867201;41,5054;45,144
14.08.2024;09:00;10:00;10,879;9,3032;10,879;12,4548;8,015301;10,6667;13,3185;8;9,8;11,35;12,9;7;7,5;8;14;41,1032;44,229;47,3548;37,015301;40,1667;43,3185
14.08.2024;10:00;11:00;8,308;7,2464;8,308;9,3696;6,215601;7,8386;9,462;8;9,8;11,35;12,9;7;7,5;8;14;39,0464;41,658;44,2696;35,215601;37,3386;39,462
14.08.2024;11:00;12:00;7,724;6,7792;7,724;8,6688;5,806801;7,1962;8,586;8;9,8;11,35;12,9;7;7,5;8;14;38,5792;41,074;43,5688;34,806801;36,6962;38,586
14.08.2024;12:00;13:00;7,285;6,428;7,285;8,142;5,499501;6,7133;7,9275;8;9,8;11,35;12,9;7;7,5;8;14;38,228;40,635;43,042;34,499501;36,2133;37,9275
14.08.2024;13:00;14:00;7,538;6,6304;7,538;8,4456;5,676601;6,9916;8,307;8;9,8;11,35;12,9;7;7,5;8;14;38,4304;40,888;43,3456;34,676601;36,4916;38,307
14.08.2024;14:00;15:00;7,471;6,5768;7,471;8,3652;5,629701;6,9179;8,2065;8;9,8;11,35;12,9;7;7,5;8;14;38,3768;40,821;43,2652;34,629701;36,4179;38,2065
14.08.2024;15:00;16:00;8,174;7,1392;8,174;9,2088;6,121801;7,6912;9,261;8;9,8;11,35;12,9;7;7,5;8;14;38,9392;41,524;44,1088;35,121801;37,1912;39,261
14.08.2024;16:00;17:00;9,436;8,1488;9,436;10,7232;7,005201;9,0794;11,154;8;9,8;11,35;12,9;7;7,5;8;14;39,9488;42,786;45,6232;36,005201;38,5794;41,154
14.08.2024;17:00;18:00;10,559;9,0472;10,559;12,0708;7,791301;10,3147;12,8385;8;9,8;11,35;12,9;7;7,5;8;14;40,8472;43,909;46,9708;36,791301;39,8147;42,8385
14.08.2024;18:00;19:00;11,148;9,5184;11,148;12,7776;8,203601;10,9626;13,722;8;9,8;11,35;12,9;7;7,5;8;14;41,3184;44,498;47,6776;37,203601;40,4626;43,722
14.08.2024;19:00;20:00;16,141;13,5128;16,141;18,7692;11,698701;16,4549;21,2115;8;9,8;11,35;12,9;7;7,5;8;14;45,3128;49,491;53,6692;40,698701;45,9549;51,2115
14.08.2024;20:00;21:00;21,892;18,1136;21,892;25,6704;15,724401;22,781;29,838;8;9,8;11,35;12,9;7;7,5;8;14;49,9136;55,242;60,5704;44,724401;52,281;59,838
14.08.2024;21:00;22:00;14,87;12,496;14,87;17,244;10,809001;15,0568;19,305;8;9,8;11,35;12,9;7;7,5;8;14;44,296;48,22;52,144;39,809001;44,5568;49,305
14.08.2024;22:00;23:00;12,043;10,2344;12,043;13,8516;8,830101;11,9471;15,0645;8;9,8;11,35;12,9;7;7,5;8;14;42,0344;45,393;48,7516;37,830101;41,4471;45,0645
14.08.2024;23:00;00:00;10,995;9,396;10,995;12,594;8,096501;10,7943;13,4925;8;9,8;11,35;12,9;7;7,5;8;14;41,196;44,345;47,494;37,096501;40,2943;43,4925
15.08.2024;00:00;01:00;11,033;9,4264;11,033;12,6396;8,123101;10,8361;13,5495;8;9,8;11,35;12,9;7;7,5;8;14;41,2264;44,383;47,5396;37,123101;40,3361;43,5495
15.08.2024;01:00;02:00;10,966;9,3728;10,966;12,5592;8,076201;10,7624;13,449;8;9,8;11,35;12,9;7;7,5;8;14;41,1728;44,316;47,4592;37,076201;40,2624;43,449
15.08.2024;02:00;03:00;10,53;9,024;10,53;12,036;7,771001;10,2828;12,795;8;9,8;11,35;12,9;7;7,5;8;14;40,824;43,88;46,936;36,771001;39,7828;42,795
15.08.2024;03:00;04:00;9,474;8,1792;9,474;10,7688;7,031801;9,1212;11,211;8;9,8;11,35;12,9;7;7,5;8;14;39,9792;42,824;45,6688;36,031801;38,6212;41,211
15.08.2024;04:00;05:00;9,602;8,2816;9,602;10,9224;7,121401;9,262;11,403;8;9,8;11,35;12,9;7;7,5;8;14;40,0816;42,952;45,8224;36,121401;38,762;41,403
15.08.2024;05:00;06:00;10,891;9,3128;10,891;12,4692;8,023701;10,6799;13,3365;8;9,8;11,35;12,9;7;7,5;8;14;41,1128;44,241;47,3692;37,023701;40,1799;43,3365
15.08.2024;06:00;07:00;11,975;10,18;11,975;13,77;8,782501;11,8723;14,9625;8;9,8;11,35;12,9;7;7,5;8;14;41,98;45,325;48,67;37,782501;41,3723;44,9625
15.08.2024;07:00;08:00;12,071;10,2568;12,071;13,8852;8,849701;11,9779;15,1065;8;9,8;11,35;12,9;7;7,5;8;14;42,0568;45,421;48,7852;37,849701;41,4779;45,1065
15.08.2024;08:00;09:00;11,497;9,7976;11,497;13,1964;8,447901;11,3465;14,2455;8;9,8;11,35;12,9;7;7,5;8;14;41,5976;44,847;48,0964;37,447901;40,8465;44,2455
15.08.2024;09:00;10:00;9,112;7,8896;9,112;10,3344;6,778401;8,723;10,668;8;9,8;11,35;12,9;7;7,5;8;14;39,6896;42,462;45,2344;35,778401;38,223;40,668
15.08.2024;10:00;11:00;5,91;5,328;5,91;6,492;4,537001;5,2008;5,865;8;9,8;11,35;12,9;7;7,5;8;14;37,128;39,26;41,392;33,537001;34,7008;35,865
