snapshot,Bus_1,Bus_2,Bus_3,Bus_4,Bus_5,Bus_6,Bus_7,Bus_8,Bus_9,Bus_10,Bus_11,Bus_12,Bus_13,Bus_14,Bus_15,Bus_16,Bus_17,Bus_18,Bus_19
Freitag 19:15,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.679269662921349,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Freitag 19:30,6.51459649122807,6.048453125,5.7482033898305085,6.025830508474578,4.660169491525425,4.679269662921349,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,6.833372881355933,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,6.122315789473685,5.924285714285714,3.162520833333333
Freitag 19:45,0.0,6.048453125,5.7482033898305085,6.025830508474578,0.0,4.679269662921349,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,5.924285714285714,3.162520833333333
Freitag 20:00,0.0,6.048453125,0.0,6.025830508474578,0.0,4.679269662921349,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,6.832491525423729,6.6127343750000005,6.614897058823529,6.579650793650794,0.0,5.924285714285714,0.0
Freitag 20:15,0.0,6.048453125,0.0,6.025830508474578,0.0,4.679269662921349,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,0.0,6.6127343750000005,6.614897058823529,0.0,0.0,0.0,0.0
Freitag 20:30,0.0,6.048453125,0.0,0.0,0.0,4.679269662921349,0.0,6.176083333333334,7.029829268292684,6.955240740740742,0.0,0.0,0.0,6.6127343750000005,6.614897058823529,0.0,0.0,0.0,0.0
Freitag 20:45,0.0,6.048453125,0.0,0.0,0.0,4.679269662921349,0.0,6.176083333333334,7.029829268292684,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Freitag 21:00,0.0,6.048453125,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Freitag 21:15,0.0,6.048453125,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.614897058823529,0.0,0.0,0.0,0.0
Freitag 21:30,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 21:45,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 22:00,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 22:15,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 22:30,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 22:45,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 23:00,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 23:15,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 23:30,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Freitag 23:45,0.0,0.0,0.0,0.0,0.0,4.679269662921349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 00:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 00:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 00:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 01:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 01:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 01:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 02:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.829352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783206896551724
Samstag 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.829352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783206896551724
Samstag 06:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 06:30,0.0,0.0,5.875257142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 06:45,0.0,0.0,5.875257142857143,0.0,0.0,0.0,0.0,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 07:00,0.0,0.0,5.875257142857143,0.0,0.0,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 07:15,0.0,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 07:30,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 07:45,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 08:00,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 08:15,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 08:30,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 08:45,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 09:00,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 09:15,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 09:30,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 09:45,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 10:00,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 10:15,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 10:30,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 10:45,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 11:00,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 11:15,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 11:30,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 11:45,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 12:00,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 12:15,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 12:30,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 12:45,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 13:00,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 13:15,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 13:30,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 13:45,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 14:00,6.582333333333334,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,5.829352941176471,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 14:15,0.0,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 14:30,0.0,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 14:45,0.0,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 15:00,0.0,0.0,5.875257142857143,0.0,4.662745454545455,0.0,5.02458024691358,7.503052631578948,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 15:15,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 15:30,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 15:45,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 16:00,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 16:15,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 16:30,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 16:45,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 17:00,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 17:15,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 17:30,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 17:45,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 18:00,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 18:15,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 18:30,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 18:45,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 19:00,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 19:15,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 19:30,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 19:45,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 20:00,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,5.783206896551724
Samstag 20:15,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,0.0
Samstag 20:30,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,0.0
Samstag 20:45,0.0,0.0,0.0,0.0,4.662745454545455,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,5.8984745762711865,0.0,0.0
Samstag 21:00,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,3.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 21:15,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 21:30,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 21:45,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 22:00,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 22:15,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 22:30,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 22:45,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 23:00,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 23:15,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 23:30,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samstag 23:45,0.0,0.0,0.0,0.0,0.0,0.0,5.02458024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 00:00,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 00:15,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 00:30,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 00:45,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 01:00,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 01:15,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 01:30,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 01:45,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 02:00,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 02:15,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 02:30,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 02:45,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 03:00,0.0,0.0,0.0,0.0,0.0,0.0,6.124106382978724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 03:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 03:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 04:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 04:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 05:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 05:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sonntag 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
